80A531DC,80A531DC,0.29448482
7FEF1164,834B1812,0.6058863
834B1812,834B1812,0.037319392
7F77B234,834B1812,0.99465525
7C1E8F1E,834B1812,0.093359165
7C785A81,834B1812,0.6781841
7DDBB4AA,7DDBB4AA,0.99551857
7F2AFA2D,7DDBB4AA,0.5225197
02944DA3,7DDBB4AA,0.55474603
7DCFDC54,7FF9FC6D,0.66738886
7AE270DF,7AE270DF,0.90199155
80B473E9,7AE270DF,0.9679754
7FD9741E,7AE270DF,0.010769388
856A3806,77D9AC89,0.9151367
77D9AC89,77D9AC89,0.010828353
72DB8045,77D9AC89,0.010768403
8180CEAC,77D9AC89,0.010768403
70B03958,77D9AC89,0.57109976
83753576,77D9AC89,0.010768403
7A47CE3B,77D9AC89,0.010768434
7E9E434C,77D9AC89,0.010842458
753709E6,77D9AC89,0.010768403
7DF1596F,77D9AC89,0.010768403
7D9D7CE9,77D9AC89,0.010768403
78482BB0,77D9AC89,0.010768403
75F06BA7,77D9AC89,0.010768403
303E45B4,77D9AC89,0.010768403
7B76DC9E,77D9AC89,0.010768403
7E1013E7,77D9AC89,0.032495573
6DAF321E,77D9AC89,0.011060043
80711A65,77D9AC89,0.01076913
7CBAFFDA,77D9AC89,0.6980883
84A8A53D,77D9AC89,0.56740284
61A752F6,77D9AC89,0.93680286
7FC3C32C,77D9AC89,0.010768403
7DA74423,77D9AC89,0.84017986
8159B203,77D9AC89,0.3470223
7F90C306,77D9AC89,0.012256367
71EFABA2,77D9AC89,0.7759064
786DEFA0,77D9AC89,0.010768403
7F90EE6D,77D9AC89,0.010768403
7D2AF35D,77D9AC89,0.010768403
7EC998D0,77D9AC89,0.010768403
10418434,77D9AC89,0.010768911
79F096D5,77D9AC89,0.010768403
76653DD3,77D9AC89,0.010768403
83A3BB2B,77D9AC89,0.010768403
717A2972,77D9AC89,0.010768403
7CA899CA,77D9AC89,0.06908086
7A3C3E83,77D9AC89,0.5689296
801A06CD,77D9AC89,0.010769601
58C7A1E0,77D9AC89,0.014051599
30547820,77D9AC89,0.010768739
030D0894,77D9AC89,0.010770618
52AE7A59,77D9AC89,0.010768403
78184A72,77D9AC89,0.22135316
6D02B40A,77D9AC89,0.010768403
84DF6A12,77D9AC89,0.010768403
2BD77DF6,77D9AC89,0.0108423615
7D6ECBB9,77D9AC89,0.9347481
05072CD8,77D9AC89,0.010768403
79E344EC,77D9AC89,0.010768403
7DCFFC3B,77D9AC89,0.5710992
742E6864,77D9AC89,0.010768748
781CA49D,77D9AC89,0.010883046
72385773,77D9AC89,0.9955491
75C11F27,7DACC024,0.9955491
79DFB6C0,7DACC024,0.9955491
76ECB162,81471D76,0.9336473
55A38644,81471D76,0.9910377
7BA429F5,81471D76,0.016998133
018E65D1,81471D76,0.093359165
7288E68D,81471D76,0.9955491
01A53063,81471D76,0.6058863
81471D76,81471D76,0.9955491
13A4DC3A,81471D76,0.9946884
74F9786C,81471D76,0.9955485
7CC135D5,81471D76,0.9954705
179BDFEE,7E7FD08C,0.9926335
803899B8,7E7FD08C,0.9953674
80130B59,7E7FD08C,0.014632781
80F84BDD,7E7FD08C,0.39816117
853B2531,7E7FD08C,0.29448482
7A0D68D1,7E7FD08C,0.99554354
77C635D9,7E7FD08C,0.4363133
1940715F,7E7FD08C,0.6058863
7E7FD08C,7E7FD08C,0.9955193
7E4E9069,7E7FD08C,0.021728044
78124E98,71DB4571,0.013179104
7E2DAD6E,71DB4571,0.92118436
805D6BB3,71DB4571,0.8755692
7F92B6B0,71DB4571,0.94154906
857922D8,71DB4571,0.52671194
78DA3A53,85BC61B7,0.6058863
7F253F3D,7F253F3D,0.99554884
7D69DE07,7F253F3D,0.5430008
7D06D774,75A70603,0.91625893
7B619AB3,75A70603,0.85029584
7E089058,75A70603,0.043096248
7A226B59,75A70603,0.9239944
7E6323AC,75A70603,0.0322484
80964267,75A70603,0.9486904
824CECF9,75A70603,0.010781221
6DFDD13B,75A70603,0.50861
7B65D10A,75A70603,0.10508141
747C2B09,75A70603,0.0108034415
7E3A437F,75A70603,0.9955491
84257F14,75A70603,0.5430008
7E5F899E,75A70603,0.012570215
71381530,75A70603,0.010784533
10EA02C6,75A70603,0.9954064
7D5C68D1,75A70603,0.6058863
7D6E6252,7F6AEF16,0.6058863
7F6AEF16,7F6AEF16,0.6058863
8005C253,7F6AEF16,0.9745779
61C2986A,15D935BC,0.9536861
83DC6CF6,15D935BC,0.6058863
7E8C1FF0,7E8C1FF0,0.59082645
7ECCDB6E,7ECCDB6E,0.9955491
7DAD2670,7E4A4DFF,0.015531336
7F1B4AC0,7E4A4DFF,0.010768403
7EB5AAB3,7E4A4DFF,0.010768403
7D04E2D8,7E4A4DFF,0.010768403
80B03B70,7E4A4DFF,0.9955491
857C0507,7E4A4DFF,0.010768403
863A8971,7E4A4DFF,0.93278944
7E4A4DFF,7E4A4DFF,0.010774982
78CF2F7C,7E4A4DFF,0.99469733
8339E2FD,7E4A4DFF,0.05910823
7F45DF6B,7E4A4DFF,0.06300798
7D6302B9,7E4A4DFF,0.01573745
7951E6F1,7E4A4DFF,0.011994805
7DA954D1,7E4A4DFF,0.9955035
7E20CF82,7E4A4DFF,0.010768403
66658DA2,7E4A4DFF,0.010845988
7F478FA8,7E4A4DFF,0.011449972
8096FB26,7E4A4DFF,0.7637867
7C7553AE,7E4A4DFF,0.010768403
7EF2B29C,7E4A4DFF,0.027414884
7ED66A91,7E4A4DFF,0.9955491
080FCB38,790BF0D9,0.73578066
790BF0D9,790BF0D9,0.81586397
7EC3A7E3,7FFCA4D2,0.98519635
7CB050B9,7FFCA4D2,0.55474603
85EBA22B,85EBA22B,0.6058863
7B016350,7B016350,0.9606027
81472542,7B016350,0.9955491
5DD8377C,862508CE,0.9955491
81254759,862508CE,0.6058863
862508CC,862508CC,0.9077368
7FE731AE,7D2F642F,0.9955491
8092C6CF,7D2F642F,0.9760657
7E71DF87,7D2F642F,0.94369143
813A43C0,7D2F642F,0.9955491
808C7355,7D2F642F,0.015015883
812AA048,7D2F642F,0.9955491
808DC9B5,7D2F642F,0.9955491
813D8219,7D2F642F,0.9586317
803C5E36,7D2F642F,0.9955491
79100A24,7D2F642F,0.9955491
7F243805,7D2F642F,0.14256269
7D5ECFAE,7D2F642F,0.0950432
1014939D,16CB0214,0.21149825
80EABD09,16CB0214,0.14884079
10E441E8,16CB0214,0.5891295
3AB855B2,3AB855B2,0.48825788
3B864414,3AB855B2,0.5311665
7F9B288E,7F9B288E,0.010768409
7D4B39C8,77975DEE,0.9955491
7C005819,77975DEE,0.06666608
6FE242A9,77975DEE,0.0107709635
79FD8B15,77975DEE,0.010768403
4986ADA3,77975DEE,0.010768403
7AC192F9,77975DEE,0.9487066
8620928F,77975DEE,0.010974794
814DADD0,77975DEE,0.010768403
807ED481,77975DEE,0.010768403
7EF9C545,77975DEE,0.010768554
7E92BFA4,77975DEE,0.010768403
78E81B30,77975DEE,0.9955491
7F9A7A48,77975DEE,0.010768469
7B8B4561,77975DEE,0.010772051
78F47400,77975DEE,0.010768403
7D46C855,77975DEE,0.011865923
7D8D3765,77975DEE,0.010768403
7679535F,77975DEE,0.010768403
7930B6F7,77975DEE,0.010768403
7694AD01,77975DEE,0.01076953
838C3AFC,77975DEE,0.065699026
7F9348CB,77975DEE,0.015208948
75FC0E87,77975DEE,0.9487056
8124082E,77975DEE,0.010774267
809BCA12,77975DEE,0.010828578
7CA08518,77975DEE,0.94870543
7D8340F4,77975DEE,0.010768403
7EE14F66,77975DEE,0.011153346
7D7B3CFA,77975DEE,0.010768403
7EA6D931,77975DEE,0.02475172
80383068,77975DEE,0.010768403
78B2AD0C,77975DEE,0.8102268
77975DEE,77975DEE,0.17770633
8123952F,77975DEE,0.06631317
8388B169,77975DEE,0.6750555
7F870E92,7F870E92,0.9842167
527F5A19,7F870E92,0.68416804
7F228223,7F870E92,0.97299415
7C759174,7F870E92,0.6058863
77F15676,77F15676,0.9955491
7E624D15,7F299E14,0.9955491
7EC92F09,7F299E14,0.9955491
826A3ED6,7F299E14,0.010784914
11ADB0FB,7F299E14,0.7909597
7F299E14,7F299E14,0.6058863
811DEA83,811DEA83,0.082099475
53003B3A,811DEA83,0.74566704
7B9D1C9E,805D3617,0.71695715
138A0A20,0EA0CA30,0.99554765
8150298F,D1DDA073,0.9955379
7E255998,D1DDA073,0.25154698
841DBD93,075004B4,0.6781841
075004B4,075004B4,0.55474603
7E41EC2F,7E41EC2F,0.6952542
6DB901F5,7E41EC2F,0.6058863
85B82BA6,85B82BA6,0.22904682
7DA974B0,70DDB32A,0.06408349
86355A35,27BD6319,0.99554896
06029B38,27BD6319,0.026579743
82589523,27BD6319,0.49673164
10D85B6F,7E934A3D,0.028248018
7FE24E1B,7E934A3D,0.05109723
7ADA5746,7E934A3D,0.52335256
7F3FC1C6,7E934A3D,0.9955491
6FE7B0E6,7E934A3D,0.8148447
84A46648,7E934A3D,0.52084094
29E25E5E,7E934A3D,0.5235712
7CF00DC4,7E934A3D,0.122794256
7B8CC8AB,792D0147,0.6147871
792D0147,792D0147,0.55474603
7F4F1181,7F4F1181,0.99547416
26718725,7F4F1181,0.6896608
812C4A7E,7F55C139,0.010768403
75CEA684,812EC64E,0.010881333
84E1124A,812EC64E,0.010768403
7F7DA308,812EC64E,0.020996047
7DDD8A1E,812EC64E,0.010768403
76E2F831,812EC64E,0.010768403
8257C838,812EC64E,0.010768403
651E7837,812EC64E,0.010768403
5BE13004,812EC64E,0.02136489
7F997A0A,812EC64E,0.964881
7839D9D5,812EC64E,0.571099
7E8A41E0,812EC64E,0.010768403
0866A209,812EC64E,0.9955491
76F2981E,812EC64E,0.010768403
7D102242,812EC64E,0.010768403
8549CC2B,812EC64E,0.010768403
7D596C91,812EC64E,0.57109916
80445CA9,812EC64E,0.010768403
82CAC890,812EC64E,0.5622048
7EC21BC5,812EC64E,0.57917625
7914675F,812EC64E,0.5706011
7846CEC3,812EC64E,0.010769683
7E060E76,812EC64E,0.010768403
772E8089,812EC64E,0.4970269
27F7E132,812EC64E,0.010768403
788AD2F2,812EC64E,0.05716937
06735E0C,812EC64E,0.010768403
80FBA934,812EC64E,0.9487065
7680C1FB,812EC64E,0.010923786
7E0A4A43,812EC64E,0.010768403
7D0E7A07,812EC64E,0.010768403
749141DC,812EC64E,0.9487066
804E2763,812EC64E,0.9486697
7285AB76,812EC64E,0.010816111
7DE7A469,812EC64E,0.010768454
5FAE3F77,812EC64E,0.010768403
76DFD7DB,812EC64E,0.013103833
832D1F68,812EC64E,0.010768403
7F5276ED,812EC64E,0.010768403
7C88BDA4,812EC64E,0.010859865
80F50B22,812EC64E,0.5535244
7E711CEE,812EC64E,0.9487067
0D126981,812EC64E,0.010768403
7DB47DC8,812EC64E,0.56105155
7F5CE1B3,812EC64E,0.9473751
3F26BBF4,812EC64E,0.95174295
0DA1B46F,812EC64E,0.47818822
810BE454,812EC64E,0.99433535
84882E83,812EC64E,0.94871044
8093552A,812EC64E,0.5707953
28E780BD,812EC64E,0.010768403
85512916,812EC64E,0.010784639
8076C79D,812EC64E,0.52746695
7E2508D1,812EC64E,0.010768403
7FD2918B,812EC64E,0.010768403
7982CCD8,812EC64E,0.5688665
80C2917F,812EC64E,0.9955491
01FE7073,812EC64E,0.010768403
81017AFE,812EC64E,0.010768403
857B51A6,812EC64E,0.010768403
86348D52,812EC64E,0.010768708
7953C5D4,812EC64E,0.9723226
7DEA31AB,812EC64E,0.99554896
779A46FD,812EC64E,0.01076926
7F484BA4,812EC64E,0.010768403
7FCD5D06,812EC64E,0.948301
0C180B56,812EC64E,0.010922538
7B92F9D8,812EC64E,0.010771421
7F122B07,812EC64E,0.010768403
7DE50787,812EC64E,0.010768403
80870A9E,812EC64E,0.010780311
85B8129B,812EC64E,0.010768403
75C3158F,812EC64E,0.010768403
81EFF0CF,812EC64E,0.6058863
7CFE8B85,7CFE8B85,0.9955491
812BE26D,7CFE8B85,0.9443289
8029E66C,7CFE8B85,0.60647017
7331B18F,7331B18F,0.20041981
7E8BA80E,7331B18F,0.011309311
10A2DAD4,5E037EBD,0.29448482
7EB021F6,5E037EBD,0.9938617
1487BDE2,5E037EBD,0.14457154
75490170,5E037EBD,0.6058863
5E037EBD,5E037EBD,0.8507395
0D1437DD,5E037EBD,0.9573702
128F497A,5E037EBD,0.13201559
12BB21C0,5E037EBD,0.0118010575
7B143462,5E037EBD,0.016061103
1268A9C6,5E037EBD,0.22854869
7536323D,5E037EBD,0.99552816
78727D0D,1128B458,0.959359
77A04563,1128B458,0.9955319
198D837A,1128B458,0.9955491
080650EC,1128B458,0.98173654
7DA7FB86,1128B458,0.9947961
7E5B3A9D,1128B458,0.9950059
0EA2AC43,1128B458,0.6781841
1128B458,1128B458,0.99538946
0D63DE33,1128B458,0.9955491
191B2E2C,1128B458,0.8507395
863BC6AD,76DEFC0F,0.103065595
7D41F0A7,76DEFC0F,0.6058863
76DEFC0F,76DEFC0F,0.2230693
7375A68F,4868CC21,0.6058863
4868CC21,4868CC21,0.9955491
78AD77D5,75D9751B,0.9955491
74461767,75D9751B,0.9955491
72441B61,75D9751B,0.9955491
7B18A55C,75D9751B,0.68841827
829D6986,75D9751B,0.020577606
8143ADB6,75D9751B,0.98026925
79945FC5,75D9751B,0.9955491
6A5F8FD6,75D9751B,0.69988406
7E0F0E6E,7E0F0E6E,0.94684005
789DF279,7E0F0E6E,0.9955491
7F88C8F1,7E0F0E6E,0.23723091
081B1C3F,7E0F0E6E,0.9955491
7DA777F9,7E0F0E6E,0.90880704
71E280EB,7E0F0E6E,0.017157296
77692173,7E0F0E6E,0.9955491
7D4D903A,7E0F0E6E,0.8438577
7E510198,7E0F0E6E,0.030237285
7C73363A,7E0F0E6E,0.033679783
7C14AFE9,7E0F0E6E,0.9955491
7B10BB05,7E0F0E6E,0.03505482
8513ABEA,7E0F0E6E,0.01599822
7DBEB842,7E0F0E6E,0.012476844
77BB3CC1,7E0F0E6E,0.115479946
76E4A848,7E0F0E6E,0.9955491
51389E04,7E0F0E6F,0.9955183
80BB748C,7E0F0E6F,0.5744926
7EC9FEB5,7E0F0E6F,0.9955491
7C20CDA9,7E0F0E6F,0.011126455
81D0CAE6,7E0F0E6F,0.9955491
7EB60CDE,7E0F0E6F,0.9955491
8235DCE8,7E0F0E6F,0.9955491
4DF18AC9,7E0F0E6F,0.9955491
7AAC831D,7E0F0E6F,0.9162622
779E27E0,7E0F0E6F,0.01286918
851F8D9B,7E0F0E6F,0.9595786
7B00F398,7E0F0E6F,0.8879838
7D4F83E4,7E0F0E6F,0.04796083
8512962E,7E0F0E6F,0.8976007
76E9E355,7E0F0E6F,0.98371774
414E5F66,7E0F0E6F,0.011286521
85625C45,7E0F0E6F,0.3242284
7BFE93D9,7E0F0E6F,0.8439212
7DDE7CEC,7E0F0E6F,0.92117983
781AE4E2,7E0F0E6F,0.52671194
73C77595,2596A8D0,0.09533294
12E704D9,0F648210,0.6058863
0F648210,0F648210,0.6058863
7623DC6B,0F648210,0.53116643
7361F38B,7361F38B,0.72412723
7D56C9CF,7D56C9CF,0.9955491
7FADD45E,7D56C9CF,0.99511886
0E92516F,7D56C9CF,0.86518896
53D6D6A1,7D56C9CF,0.8410114
7CB8B48A,7D56C9CF,0.5708277
74F18DF6,7D56C9CF,0.18931814
7C7C9157,7D56C9CF,0.9484867
8161C1B1,7D56C9CF,0.9955491
7FEFF7B6,7D56C9CF,0.99552995
03402F8D,7D56C9CF,0.9216543
751AFB5A,7D56C9CF,0.024076281
811A754E,7D56C9CF,0.16353501
754B1749,7D56C9CF,0.6159176
386D1CDE,7D56C9CF,0.018072538
79A5B9D4,7D56C9CF,0.6058863
18929642,18929642,0.8507395
172E527A,18929642,0.933359
15278FD2,18929642,0.6058863
789D2C59,789D2C59,0.97613645
7FB0F6A3,789D2C59,0.99554837
7FB150F8,84992E44,0.9955491
7DD4DF6F,84992E44,0.9955491
71BF6A5A,84992E44,0.6058863
84992E44,84992E44,0.6058863
83A6BE61,83A6BE61,0.11226277
821176AF,83A6BE61,0.031037662
7BBDA371,32546638,0.36035326
86068BBB,32546638,0.012112568
83D544A9,32546638,0.18177621
86349EF8,32546638,0.8366329
81383CBF,32546638,0.9955491
71DCE963,02576089,0.6485939
02576089,02576089,0.9955491
80A53CA2,02576089,0.9955367
7E1C02E3,02576089,0.9940316
7E0E0534,02576089,0.9954917
76D929E7,02576089,0.9955491
60B567E5,02576089,0.99504554
7F788BE5,02576089,0.9955491
799BF8F6,02576089,0.29448482
6163EDD5,4BA68D2E,0.087795906
7AF7666E,4BA68D2E,0.11212631
7DB1363D,4BA68D2E,0.078911625
45FD6FDB,4BA68D2E,0.13751034
440C61E5,4BA68D2E,0.096969284
79E01C3B,4BA68D2E,0.096969284
3AD5C9D8,4BA68D2E,0.1806501
4608BD00,4BA68D2E,0.07702514
4BEFDFCE,4BA68D2E,0.082231395
7A180168,4BA68D2E,0.08570465
44F47BDD,4BA68D2E,0.6058863
4BA68D2E,4BA68D2E,0.8622524
755E0ABC,668434D9,0.94098264
771DE67C,668434D9,0.9526507
7F58B1BD,668434D9,0.6485939
668434D9,668434D9,0.99553984
805D9CCD,668434D9,0.9932857
0E163250,668434D9,0.8223065
802066DE,668434D9,0.9955491
7C7DF554,109193ED,0.99541426
08A9835F,109193ED,0.55474603
109193ED,109193ED,0.9955491
7C3485B9,109193ED,0.63218796
83D5A5C8,83D5A5C8,0.86832154
7DEB90BE,83D5A5C8,0.5733901
7FE3CFE2,83D5A5C8,0.9954644
7D943409,83D5A5C8,0.9955491
7DC77D18,6B083CB0,0.6324623
6B083CB0,6B083CB0,0.011289649
756EBCBF,6B083CB0,0.042008176
841907EE,6B083CB0,0.6353397
48722DBC,48722DBC,0.79750425
7B8A27C3,48722DBC,0.8855403
705681CF,48722DBC,0.010770293
0C6B67C7,7F9476E3,0.9955491
7D230E7B,7F9476E3,0.013566774
11605720,7F9476E3,0.038016427
7ECBA3A7,7F9476E3,0.99541414
7AD2CBCF,7F9476E3,0.9955491
68760E75,7F9476E3,0.6410836
7F9476E3,7F9476E3,0.99552995
818723CE,7F9476E3,0.9955491
79B452AB,7F9476E3,0.9955486
82CC3790,7F9476E3,0.9575256
8287E9F5,7F9476E3,0.99554884
81009FEA,7F9476E3,0.010768449
7964D5A9,8429970F,0.9955491
78141DEA,8429970F,0.010768403
128D87C7,8429970F,0.010768403
8572C4F6,8429970F,0.0920333
42A74AFD,8429970F,0.9955491
76B45A73,8429970F,0.010768403
7FCC406C,8429970F,0.010768403
73DE1079,8429970F,0.010770657
7D32E60D,8429970F,0.010768403
75D2DBDB,8429970F,0.010768403
7B50C19F,8429970F,0.57178855
76F75145,8429970F,0.9487064
7938593F,8429970F,0.010768443
791BC8E3,8429970F,0.010798372
0DD7EB16,8429970F,0.9486682
7FD6F8AA,8429970F,0.010782035
75F4B5FE,8429970F,0.010768403
802DBBB5,8429970F,0.010768403
7EBCC7EC,8429970F,0.42011362
06958ACD,8429970F,0.69690585
8429970F,8429970F,0.010768403
7B84E696,8429970F,0.010770414
0DC668DB,8429970F,0.58098775
127CEB5F,8429970F,0.57099885
2B833061,8429970F,0.06614998
7CFD76D3,8429970F,0.010768403
76D44DF3,8429970F,0.010768403
8151EE5E,8429970F,0.010768403
80C93AA2,8429970F,0.010769942
2E18972A,8429970F,0.010919963
13D2D6B8,8429970F,0.010769139
7B4E63F2,8429970F,0.010770968
7F3B1F9E,8429970F,0.010768424
769BB00E,8429970F,0.01076982
05E8B5A8,8429970F,0.010768434
78D30FE0,8429970F,0.010768403
7B0ADFDE,8429970F,0.010768403
8089B5C4,8429970F,0.010768403
80BB819A,8429970F,0.983206
7C09CA37,7ED9869E,0.6058863
7ED9869E,7ED9869E,0.9955491
113E0C71,0EAABA3A,0.9955491
858AEB86,0EAABA3A,0.24881814
357CD3B0,0EAABA3A,0.9955491
106F4EF4,0EAABA3A,0.6058863
0EAABA3A,0EAABA3A,0.6058863
7EE8E899,7EE8E899,0.10123035
5E990CB3,7EE8E899,0.9955491
0513799E,7EE8E899,0.080510505
7DACDEE9,7EE8E899,0.9955491
6A05AB3D,7EE8E899,0.4068026
7A53E992,7EE8E899,0.9955491
4419493D,7EE8E899,0.9955491
00CE9756,7EE8E897,0.9955491
84801286,7EE8E897,0.9955491
7F4F11C9,7EE8E897,0.96806794
82D8B0B9,7EE8E897,0.99554896
10BFBE1F,7EE8E897,0.9955448
7E172926,7EE8E897,0.59657204
800EBB00,7EE8E897,0.9955491
293D2357,7EE8E897,0.9870177
75CD7518,787ED57F,0.97358793
7D108F5D,787ED57F,0.5859373
34490903,787ED57F,0.6058863
7DC03316,7DC03316,0.1806501
7A80FF4C,7DC03316,0.9952845
724D02A2,76258E8B,0.9955106
8130DBBB,76258E8B,0.8507395
7E699740,7E94957A,0.22904682
80337DB9,7E94957A,0.8958091
77DF470F,7DF68B3E,0.051767092
767F87CA,7DF68B3E,0.9857584
75AFAACE,7DF68B3E,0.462686
79351036,7DF68B3E,0.99500555
19A8E336,7DF68B3E,0.6238133
7DF68B3E,7DF68B3E,0.6058863
7730705D,7730705D,0.55474603
83BE6D61,83BE6D61,0.015342719
7D10B86B,7778E414,0.43283343
7FAF64A8,7778E414,0.90146446
7D60C7AF,7778E414,0.9955277
7C2626F6,72EECFC5,0.01086793
1726074E,72EECFC5,0.52278984
6F4ED507,72EECFC5,0.010917332
48888EB8,72EECFC5,0.021469943
16C021C0,72EECFC5,0.014426853
766EE20E,72EECFC5,0.011107989
7684F52B,72EECFC5,0.012496635
7F16F878,72EECFC5,0.99554896
7482ABE5,72EECFC5,0.9955491
0880EB6F,72EECFC5,0.9955491
6139DB2D,72EECFC5,0.9923465
715EB657,72EECFC5,0.013671924
792E344D,72EECFC5,0.014747281
2C31F16D,72EECFC5,0.0198336
16F33DF4,72EECFC5,0.6461383
72EECFC5,72EECFC5,0.010990197
7F82F7F8,72EECFC5,0.6058863
7FB4AA9B,7FB4AA9B,0.21140063
7EA6372D,7FB4AA9B,0.9955491
858B8E00,7FE0FA33,0.48821503
7E78B081,7FE0FA33,0.033168208
7D1CDFB5,7FE0FA33,0.899372
7F022919,7FE0FA33,0.9955491
7FE4CB14,7FE0FA33,0.6058863
84F9B5B9,84F9B5B9,0.30223817
8507F9A7,825C2C77,0.98643976
7E93E648,825C2C77,0.03237463
85E47021,825C2C77,0.63218796
825C2C77,825C2C77,0.6058863
826CC383,82626615,0.17116706
80896C0B,82626615,0.31298023
4E7D5721,76F4316D,0.9955491
7A392F9E,76F4316D,0.66329634
76F4316D,76F4316D,0.9955491
7FDBCD48,76F4316D,0.98514694
7DCA7F5F,76F4316D,0.6168806
7EB51FCD,7EB51FCD,0.81586397
79598B67,7A71B222,0.22904682
77A9CF1C,7629A758,0.25363985
80D34492,7EB51FC1,0.10998503
0DB3C439,80298AE1,0.8107645
752EB158,80298AE1,0.23568252
7DC2FFA1,80298AE1,0.9955491
7F85405D,80298AE1,0.06531893
767D0B6E,80298AE1,0.07000906
80844A63,80298AE1,0.056359418
0CD43281,80298AE1,0.9955491
23DC546D,80298AE1,0.9487066
7B8887BA,7D9CEFA1,0.011232416
84D29D0C,7D9CEFA1,0.9955491
80016725,7D9CEFA1,0.9955491
8489EAF6,7D9CEFA1,0.94869834
80CEBCCE,7D9CEFA1,0.017468277
75D86AD5,7D9CEFA1,0.5411303
7E0B637F,7D9CEFA1,0.010768668
7EFA03EB,7D9CEFA1,0.9955491
813E2572,7D9CEFA1,0.027570218
7538A3AE,7D9CEFA1,0.9487065
75A2362D,7D9CEFA1,0.9955491
74CAF218,7D9CEFA1,0.9483468
7F9250BB,7D9CEFA1,0.010848811
79C9FA63,7D9CEFA1,0.9955491
7AD88087,7D9CEFA1,0.9955491
7CCD3AE8,7D9CEFA1,0.58828175
861E6285,7D9CEFA1,0.9487533
79802724,7D9CEFA1,0.9736587
8123A798,7D9CEFA1,0.9955491
756787E8,7D9CEFA1,0.99547356
7D7C424A,7D9CEFA1,0.9955491
7930A9CC,7D9CEFA1,0.9487049
795C6DAE,7D9CEFA1,0.9955491
7DC81C95,7D9CEFA1,0.010768403
7DE31A75,7D9CEFA1,0.9486286
8158F998,7D9CEFA1,0.9955491
778A158E,7D9CEFA1,0.9955491
77693E68,7D9CEFA1,0.010999241
80919504,7D9CEFA1,0.9954657
69A037F0,7D9CEFA1,0.9955491
814A6DBA,7D9CEFA1,0.96233505
7718031B,7D9CEFA1,0.9482984
7DF9E229,7D9CEFA1,0.94516695
812C9141,7D9CEFA1,0.9499185
859CD045,7D9CEFA1,0.012351615
77E9DA48,7D9CEFA1,0.9955491
757358F4,7D9CEFA1,0.5710767
858EF9A3,7D9CEFA1,0.318757
798AAE7D,7D9CEFA1,0.80939823
7D9CEFA1,7D9CEFA1,0.010813577
735A8510,7D9CEFA1,0.94857156
7DE861A5,7D9CEFA1,0.018677855
7F1E2070,7D9CEFA1,0.9955491
7F521243,7D9CEFA1,0.9955491
79D667AD,7D9CEFA1,0.9955491
85614E42,7D9CEFA1,0.94869757
7DA2A352,7D9CEFA1,0.24628799
7E4A0DFA,7D9CEFA1,0.027113447
0D4FA08B,7D9CEFA1,0.94835997
811A17B5,7D9CEFA1,0.9955491
7D31DC7C,7D9CEFA1,0.010768403
776757AB,7D9CEFA1,0.9955491
08917A22,7D087E9B,0.9821206
7D9439D3,7D087E9B,0.98336756
80587542,7D087E9B,0.6058863
7D087E9B,7D087E9B,0.5891295
7E97D495,7E97D495,0.55474603
7F37042C,7E97D495,0.9487257
184DB7DA,831EC384,0.19474287
7D245C1D,831EC384,0.9955407
7D4AF227,831EC384,0.010807005
7FBF01FB,831EC384,0.96650964
09D0130D,831EC384,0.81905985
