0.6,3,9,0.9,3,0,9,0,7.6,38,84,8.0,0.4,40,2,3.8,103,19,0.0,0.6,0,3
-1.0,-2,-7,-2.33333333333,0,2,0,7,-1.5,-3,-30,0.0,1.5,0,3,-1.5,0,30,0.0,0.0,0,0
-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,7.0,0,0,0.0,1.0,0,2
-0.5,-1,-5,-1.66666666667,1,2,2,7,-0.5,-1,-25,1.0,1.5,2,3,-0.5,5,30,0.5,0.0,1,0
0.5,1,1,1.0,1,0,1,0,2.0,4,14,2.0,0.0,4,0,3.0,14,0,0.0,1.0,0,2
2.66666666667,8,7,0.875,8,0,7,0,4.33333333333,13,49,4.66666666667,0.333333333333,14,1,-0.333333333333,58,9,1.0,0.666666666667,3,2
-0.5,-1,-5,-1.66666666667,1,2,2,7,-0.5,-1,-25,1.0,1.5,2,3,3.0,5,30,0.0,0.0,0,0
-0.4,-2,-2,-0.4,0,2,0,2,-0.8,-4,-15,0.0,0.8,0,4,1.8,0,15,0.0,1.0,0,5
-0.0,0,1,0.5,2,2,3,2,-1.0,-2,-5,0.5,1.5,1,3,-0.5,1,6,0.5,0.5,1,1
-0.0,0,0,-0.0,0,0,0,0,-2.0,-4,-14,1.0,3.0,2,6,-1.5,8,22,0.0,0.0,0,0
-0.0,0,0,-0.0,0,0,0,0,-1.66666666667,-5,-14,0.0,1.66666666667,0,5,-0.666666666667,0,14,0.0,0.0,0,0
-0.0,0,0,-0.0,0,0,0,0,-3.0,-6,-22,0.0,3.0,0,6,-3.0,0,22,1.0,0.0,2,0
-0.0,0,1,0.5,2,2,3,2,-1.0,-2,-5,0.5,1.5,1,3,0.5,1,6,0.0,0.5,0,1
-0.0,0,0,-0.0,0,0,0,0,-0.8,-4,-8,0.4,1.2,2,6,1.0,6,14,0.2,0.6,1,3
-0.333333333333,-2,-2,-0.4,0,2,0,2,-0.5,-3,-8,0.0,0.5,0,3,3.0,0,8,0.0,1.0,0,6
0.5,1,1,1.0,1,0,1,0,1.0,2,13,1.0,0.0,2,0,-0.0,13,0,0.0,0.5,0,1
-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,0.5,0.5,1,1
1.25,5,3,0.428571428571,6,1,7,4,1.5,6,7,1.75,0.25,7,1,1.25,8,1,0.0,0.75,0,3
-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,0.857142857143,0.857142857143,6,6
2.75,11,15,3.75,11,0,15,0,0.25,1,1,0.25,0.0,1,0,1.0,1,0,0.25,0.5,1,2
-0.0,0,0,-0.0,0,0,0,0,-0.0,0,3,0.5,0.5,1,1,-0.0,4,1,0.5,0.5,1,1
11.0,22,25,3.57142857143,22,0,25,0,3.0,6,9,3.5,0.5,7,1,-1.0,14,5,0.0,0.5,0,1
-0.0,0,0,-0.0,0,0,0,0,1.0,2,0,1.5,0.5,3,1,2.5,13,13,0.0,0.5,0,1
0.5,1,1,0.142857142857,1,0,1,0,1.0,2,-2,1.5,0.5,3,1,2.0,11,13,0.0,0.5,0,1
-0.5,-1,-6,-6.0,0,1,0,6,-0.0,0,0,0.0,0.0,0,0,-2.0,0,0,0.5,0.0,1,0
-0.5,-1,-6,-6.0,0,1,0,6,-0.0,0,0,0.0,0.0,0,0,-1.0,0,0,0.5,0.0,1,0
-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,1.0,0,0,0.0,1.0,0,2
-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,0.5,0.5,2,2
-0.0,0,0,-0.0,0,0,0,0,-0.5,-1,-1,0.0,0.5,0,1,1.0,0,1,0.0,0.0,0,0
-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,0.5,0.5,2,2
-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-1.0,0,0,0.0,0.0,0,0
-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,0.0,0.0,0,0
-0.0,0,0,-0.0,0,0,0,0,2.5,5,4,3.0,0.5,6,1,-4.0,9,5,0.0,0.0,0,0
1.66666666667,5,4,1.33333333333,5,0,4,0,4.33333333333,13,19,4.33333333333,0.0,13,0,-2.0,19,0,0.0,0.0,0,0
-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-3.0,0,0,0.0,0.0,0,0
-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,0.666666666667,0.666666666667,4,4
1.16666666667,7,5,0.833333333333,7,0,5,0,4.83333333333,29,16,4.83333333333,0.0,29,0,1.16666666667,16,0,0.0,0.666666666667,0,4
-0.0,0,0,-0.0,0,0,0,0,4.33333333333,13,21,5.33333333333,1.0,16,3,-0.0,22,1,0.666666666667,0.333333333333,2,1
-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,0.5,0.5,1,1
-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,1.0,1.0,5,5
-0.0,0,0,-0.0,0,0,0,0,1.0,3,2,1.66666666667,0.666666666667,5,2,2.33333333333,5,3,0.0,1.0,0,3
1.0,2,7,1.4,3,1,9,2,-0.0,0,6,1.0,1.0,2,2,2.0,8,2,0.0,1.0,0,2
-1.75,-14,-12,-0.375,0,14,0,12,-8.25,-66,-110,0.125,8.375,1,67,-0.5,3,113,0.25,0.5,2,4
-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,0.322580645161,0.322580645161,30,30
-3.66666666667,-11,-7,-1.16666666667,0,11,0,7,2.0,6,1,3.0,1.0,9,3,1.33333333333,7,6,0.333333333333,0.666666666667,1,2
-18.5,-37,-26,-13.0,0,37,0,26,-1.5,-3,-5,0.0,1.5,0,3,-2.5,0,5,0.0,0.0,0,0
-21.0,-42,-28,-1.75,0,42,0,28,-12.0,-24,-51,10.5,22.5,21,45,-0.5,40,91,0.0,0.5,0,1
-0.5,-1,-4,-0.222222222222,36,37,22,26,1.5,3,23,26.5,25.0,53,50,-2.0,123,100,0.0,0.0,0,0
-27.0,-54,-34,-34.0,0,54,0,34,-0.5,-1,-2,0.0,0.5,0,1,-1.0,0,2,0.0,0.0,0,0
-17.0,-34,-18,-9.0,18,52,15,33,-0.5,-1,-6,1.0,1.5,2,3,-1.0,3,9,1.0,0.0,2,0
-4.5,-9,-5,-2.5,0,9,0,5,0.5,1,2,0.5,0.0,1,0,1.5,2,0,0.0,0.5,0,1
-26.5,-53,-8,-1.33333333333,4,57,27,35,-6.5,-13,-29,2.0,8.5,4,17,-4.5,13,42,0.5,0.0,1,0
-19.5,-39,-22,-1.69230769231,15,54,12,34,3.5,7,46,22.0,18.5,44,37,-4.0,127,81,1.0,0.0,2,0
-17.6666666667,-53,-30,-6.0,1,54,4,34,-4.0,-12,-41,0.333333333333,4.33333333333,1,13,-2.0,1,42,0.666666666667,0.0,2,0
-28.0,-56,-31,-3.875,4,60,5,36,-10.5,-21,-34,3.0,13.5,6,27,-3.0,22,56,0.5,0.0,1,0
-21.5,-43,-23,-11.5,23,66,15,38,-3.5,-7,-22,0.0,3.5,0,7,-2.0,0,22,0.0,0.0,0,0
-5.77777777778,-52,-33,-3.0,0,52,0,33,-2.33333333333,-21,-62,0.777777777778,3.11111111111,7,28,-2.0,4,66,0.0,0.111111111111,0,1
-17.5,-35,-22,-11.0,2,37,4,26,-1.5,-3,-5,0.0,1.5,0,3,-5.0,0,5,1.0,0.0,2,0
-3.0,-12,-12,-0.461538461538,11,23,6,18,-15.25,-61,-106,0.25,15.5,1,62,1.0,2,108,0.0,0.5,0,2
-24.0,-48,0,-0.0,12,60,36,36,-4.5,-9,-27,2.0,6.5,4,13,-2.0,9,36,0.0,0.0,0,0
-0.413793103448,-12,-11,-0.333333333333,0,12,0,11,-1.37931034483,-40,-62,0.275862068966,1.65517241379,8,48,-0.448275862069,29,91,0.241379310345,0.379310344828,7,11
-0.0,0,0,-0.0,1,1,1,1,-5.0,-55,-46,2.18181818182,7.18181818182,24,79,1.18181818182,85,131,0.0909090909091,0.818181818182,1,9
-0.833333333333,-5,-6,-1.0,61,66,32,38,-1.16666666667,-7,4,1.66666666667,2.83333333333,10,17,0.333333333333,44,40,0.0,0.0,0,0
6.0,18,4,1.0,84,66,42,38,-0.666666666667,-2,-14,2.66666666667,3.33333333333,8,10,-0.333333333333,12,26,0.0,0.333333333333,0,1
-30.5,-61,-21,-5.25,9,70,18,39,-3.0,-6,0,1.5,4.5,3,9,-4.5,22,22,0.0,0.0,0,0
-0.0,0,0,-0.0,0,0,0,0,1.66666666667,5,9,2.33333333333,0.666666666667,7,2,1.33333333333,13,4,0.0,0.666666666667,0,2
-2.0,-6,-9,-0.346153846154,17,23,9,18,-13.6666666667,-41,-97,7.33333333333,21.0,22,63,2.66666666667,13,110,0.0,0.666666666667,0,2
-11.0,-33,-20,-6.66666666667,37,70,19,39,-1.33333333333,-4,-18,0.666666666667,2.0,2,6,-0.0,3,21,0.0,0.333333333333,0,1
-0.0,0,0,-0.0,0,0,0,0,1.25,5,8,1.5,0.25,6,1,1.0,10,2,0.25,0.5,1,2
-21.0,-42,-28,-5.6,0,42,0,28,-3.5,-7,-11,0.5,4.0,1,8,-2.0,5,16,0.0,0.0,0,0
-20.0,-60,-36,-36.0,0,60,0,36,-0.0,0,-2,0.333333333333,0.333333333333,1,1,-3.0,2,4,0.0,0.0,0,0
-13.3333333333,-40,-26,-5.2,2,42,2,28,-2.0,-6,-16,0.333333333333,2.33333333333,1,7,-1.66666666667,2,18,0.666666666667,0.0,2,0
-4.38461538462,-57,-35,-3.88888888889,0,57,0,35,-0.538461538462,-7,-35,0.923076923077,1.46153846154,12,19,-2.30769230769,19,54,0.461538461538,0.0769230769231,6,1
-7.0,-14,-12,-6.0,0,14,0,12,-1.0,-2,-6,0.0,1.0,0,2,-0.0,0,6,0.0,0.0,0,0
-13.2,-66,-38,-7.6,0,66,0,38,-1.8,-9,-21,0.2,2.0,1,10,-2.2,3,24,0.4,0.2,2,1
-22.0,-66,-38,-19.0,0,66,0,38,-1.33333333333,-4,-10,0.666666666667,2.0,2,6,-3.66666666667,11,21,0.666666666667,0.0,2,0
-28.5,-57,-32,-32.0,3,60,4,36,-1.0,-2,-6,0.0,1.0,0,2,-1.0,0,6,0.0,0.0,0,0
-33.0,-66,-38,-6.33333333333,0,66,0,38,-9.5,-19,-42,1.0,10.5,2,21,-0.5,5,47,0.0,0.0,0,0
-6.0,-12,-12,-2.4,33,45,17,29,2.5,5,10,6.0,3.5,12,7,-2.0,23,13,0.0,0.0,0,0
-2.25,-9,-1,-0.0384615384615,14,23,17,18,-5.5,-22,-75,10.0,15.5,40,62,2.25,33,108,0.25,0.5,1,2
-3.0,-18,-14,-0.466666666667,0,18,0,14,-10.6666666667,-64,-109,0.166666666667,10.8333333333,1,65,0.666666666667,4,113,0.166666666667,0.5,1,3
-1.6,-8,-6,-0.1875,6,14,6,12,-7.8,-39,-29,6.2,14.0,31,70,-1.0,81,110,0.4,0.2,2,1
-19.0,-38,-13,-4.33333333333,7,45,16,29,1.5,3,5,2.5,1.0,5,2,3.0,11,6,0.0,0.5,0,1
-12.5,-25,-17,-1.88888888889,17,42,11,28,-2.5,-5,-12,7.5,10.0,15,20,-3.0,36,48,0.5,0.0,1,0
-19.5,-39,-18,-0.947368421053,3,42,10,28,-23.0,-46,-81,1.5,24.5,3,49,-3.5,18,99,0.5,0.0,1,0
-2.0,-4,0,-0.0,5,9,5,5,1.0,2,3,1.0,0.0,2,0,2.0,3,0,0.0,0.5,0,1
-14.0,-56,-31,-3.875,1,57,4,35,-3.75,-15,-37,1.25,5.0,5,20,-3.75,12,49,0.5,0.0,2,0
-27.0,-54,-20,-5.0,16,70,19,39,-2.0,-4,-4,2.5,4.5,5,9,-1.0,18,22,0.0,0.0,0,0
-3.66666666667,-11,-7,-1.16666666667,0,11,0,7,2.0,6,1,3.0,1.0,9,3,1.0,7,6,0.0,0.666666666667,0,2
-0.0,0,0,-0.0,0,0,0,0,4.0,20,18,4.8,0.8,24,4,2.4,25,7,0.0,0.4,0,2
-21.5,-43,-28,-9.33333333333,2,45,1,29,-1.0,-2,-6,0.0,1.0,0,2,-0.0,0,6,0.5,0.5,1,1
-20.0,-60,-36,-9.0,0,60,0,36,-4.0,-12,-32,0.0,4.0,0,12,-5.0,0,32,1.0,0.0,3,0
3.0,6,0,-0.0,76,70,39,39,3.5,7,53,8.0,4.5,16,9,-3.0,75,22,0.0,0.0,0,0
-9.5,-19,-19,-9.5,18,37,7,26,-0.5,-1,1,1.0,1.5,2,3,-3.5,6,5,0.0,0.0,0,0
-19.0,-38,-14,-2.0,19,57,21,35,-8.5,-17,-43,1.5,10.0,3,20,2.0,9,52,0.0,1.0,0,2
44.0,88,15,7.5,88,0,15,0,11.0,22,22,11.0,0.0,22,0,1.0,22,0,0.0,1.0,0,2
48.0,96,30,15.0,96,0,30,0,10.5,21,22,10.5,0.0,21,0,2.0,22,0,0.0,1.0,0,2
18.0,36,15,7.5,36,0,15,0,1.5,3,12,1.5,0.0,3,0,-5.0,12,0,1.0,0.0,2,0
1.5,3,11,11.0,8,5,15,4,-0.0,0,0,0.0,0.0,0,0,-3.0,0,0,1.0,0.0,2,0
1.0,2,2,1.0,2,0,2,0,1.0,2,8,1.0,0.0,2,0,1.0,8,0,0.0,0.0,0,0
-0.4,-2,-3,-1.5,0,2,0,3,0.4,2,12,0.4,0.0,2,0,-1.0,12,0,0.2,0.0,1,0
-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-3.0,0,0,0.0,0.0,0,0
7.14285714286,50,18,2.57142857143,50,0,18,0,1.14285714286,8,26,1.28571428571,0.142857142857,9,1,2.0,32,6,0.0,0.0,0,0
-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,0.0,0.0,0,0
3.57142857143,25,10,1.42857142857,25,0,10,0,1.0,7,21,1.14285714286,0.142857142857,8,1,-2.28571428571,27,6,0.285714285714,0.0,2,0
3.0,6,5,1.25,8,2,8,3,-1.0,-2,2,1.0,2.0,2,4,-1.0,12,10,0.0,0.0,0,0
5.5,11,6,3.0,11,0,6,0,1.5,3,18,1.5,0.0,3,0,-1.0,18,0,0.0,0.0,0,0
1.2,6,5,1.0,6,0,5,0,0.2,1,10,0.2,0.0,1,0,-1.0,10,0,0.0,0.0,0,0
0.6,3,10,2.0,3,0,10,0,0.2,1,6,0.2,0.0,1,0,-1.2,6,0,0.4,0.0,2,0
1.75,7,9,1.8,7,0,9,0,-0.25,-1,-9,0.0,0.25,0,1,-2.75,0,9,0.25,0.0,1,0
-0.666666666667,-2,-2,-0.666666666667,0,2,0,2,-0.0,0,0,0.0,0.0,0,0,-1.66666666667,0,0,0.333333333333,0.0,1,0
-0.666666666667,-2,-2,-0.666666666667,0,2,0,2,-0.0,0,0,0.0,0.0,0,0,3.0,0,0,0.0,0.0,0,0
-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-1.0,0,0,0.0,0.0,0,0
1.8,9,10,2.0,9,0,10,0,0.8,4,31,0.8,0.0,4,0,-2.0,31,0,0.2,0.0,1,0
-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.5,0,0,0.0,0.0,0,0
-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,0.0,0.0,0,0
1.6,8,10,2.0,8,0,10,0,1.0,5,36,1.0,0.0,5,0,-2.8,36,0,0.6,0.0,3,0
-1.5,-3,-2,-0.4,0,3,0,2,-0.0,0,-1,0.5,0.5,1,1,1.0,2,3,0.0,0.0,0,0
-1.5,-3,-2,-2.0,0,3,0,2,-0.0,0,0,0.0,0.0,0,0,-1.0,0,0,0.5,0.0,1,0
-0.0,0,0,-0.0,0,0,0,0,1.0,5,10,1.0,0.0,5,0,2.4,10,0,0.0,0.4,0,2
0.333333333333,1,2,0.285714285714,1,0,2,0,3.66666666667,11,35,4.66666666667,1.0,14,3,0.333333333333,40,5,0.333333333333,0.333333333333,1,1
6.0,12,74,37.0,14,2,75,1,0.5,1,3,1.0,0.5,2,1,1.0,7,4,0.0,0.0,0,0
-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,0.5,0.0,1,0
-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,0.0,0.0,0,0
4.33333333333,13,5,0.714285714286,13,0,5,0,3.0,9,12,3.33333333333,0.333333333333,10,1,-0.333333333333,13,1,0.666666666667,0.0,2,0
-0.0,0,0,-0.0,0,0,0,0,-1.0,-2,-7,0.0,1.0,0,2,0.5,0,7,0.5,0.5,1,1
-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,2.0,0,0,0.0,0.5,0,2
-0.0,0,0,-0.0,0,0,0,0,-0.5,-1,0,0.5,1.0,1,2,2.0,7,7,0.0,0.0,0,0
-1.33333333333,-4,-2,-1.0,3,7,4,6,5.0,15,28,5.66666666667,0.666666666667,17,2,-1.0,39,11,0.0,0.0,0,0
-0.0,0,0,-0.0,0,0,0,0,-1.0,-2,-6,0.0,1.0,0,2,4.0,0,6,0.0,1.0,0,2
-2.5,-5,0,-0.0,4,9,7,7,-0.0,0,-1,0.5,0.5,1,1,-2.0,5,6,0.0,0.0,0,0
1.25,5,4,0.5,5,0,4,0,0.5,2,11,2.5,2.0,10,8,3.0,41,30,0.0,0.25,0,1
-3.5,-7,-6,-3.0,0,7,0,6,-0.5,-1,-6,1.0,1.5,2,3,-4.0,8,14,0.0,0.0,0,0
-0.0,0,0,-0.0,0,0,0,0,0.333333333333,2,5,1.33333333333,1.0,8,6,-0.5,26,21,0.0,0.333333333333,0,2
-0.0,0,-1,-0.25,6,6,3,4,-2.0,-4,-20,0.0,2.0,0,4,-3.0,0,20,0.5,0.0,1,0
-3.0,-6,-5,-2.5,1,7,1,6,-1.0,-2,-12,0.5,1.5,1,3,-5.0,2,14,0.0,0.0,0,0
3.5,21,11,1.375,21,0,11,0,1.33333333333,8,22,2.33333333333,1.0,14,6,-1.5,47,25,0.666666666667,0.166666666667,4,1
-0.0,0,0,-0.0,0,0,0,0,-1.0,-2,-7,0.0,1.0,0,2,0.5,0,7,0.5,0.5,1,1
-1.66666666667,-5,-3,-0.6,0,5,0,3,-1.0,-3,-18,0.333333333333,1.33333333333,1,4,0.333333333333,2,20,0.0,0.0,0,0
-3.5,-7,-6,-3.0,0,7,0,6,-1.5,-3,-18,0.0,1.5,0,3,-3.0,0,18,0.0,0.0,0,0
6.5,13,11,5.5,20,7,17,6,-1.0,-2,-12,0.5,1.5,1,3,-4.0,6,18,0.0,0.0,0,0
-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,0.0,0.0,0,0
-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,0.0,0.0,0,0
-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,0.0,0.0,0,0
0.4,2,2,2.0,2,0,2,0,-0.0,0,0,0.0,0.0,0,0,-0.8,0,0,0.6,0.2,3,1
0.25,1,2,2.0,1,0,2,0,-0.25,-1,-1,0.0,0.25,0,1,-0.0,0,1,0.25,0.25,1,1
-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,0.0,0.0,0,0
-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,1.0,1.0,3,3
7.83333333333,94,1,0.2,129,35,16,15,15.4166666667,185,114,16.4166666667,1.0,197,12,1.0,146,32,0.0833333333333,0.916666666667,1,11
-2.0,-4,-11,-11.0,2,6,1,12,-5.0,-10,-14,0.5,5.5,1,11,-1.0,3,17,1.0,0.0,2,0
-6.75,-27,-14,-7.0,0,27,0,14,-1.5,-6,-10,1.0,2.5,4,10,-0.0,3,13,0.0,0.5,0,2
-12.5,-25,-12,-6.0,2,27,2,14,-4.0,-8,0,2.0,6.0,4,12,-2.0,12,12,1.0,0.0,2,0
-13.0,-26,-12,-6.0,1,27,2,14,-4.5,-9,-6,1.5,6.0,3,12,0.5,6,12,0.0,0.0,0,0
25.0,50,2,2.0,56,6,14,12,5.5,11,49,11.0,5.5,22,11,-3.0,61,12,0.0,0.0,0,0
-17.5,-35,-15,-3.75,0,35,0,15,-8.0,-16,-17,0.0,8.0,0,16,2.0,0,17,0.0,0.5,0,1
-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,0.661290322581,0.661290322581,41,41
-4.75,-19,-11,-5.5,16,35,4,15,1.0,4,14,3.0,2.0,12,8,-0.5,25,11,0.25,0.25,1,1
7.0,14,-1,-1.0,20,6,11,12,-0.0,0,12,5.5,5.5,11,11,-1.5,24,12,0.0,0.0,0,0
-1.66666666667,-5,-6,-3.0,1,6,6,12,-5.66666666667,-17,-19,0.333333333333,6.0,1,18,1.33333333333,1,20,0.0,0.666666666667,0,2
-1.85714285714,-13,-2,-0.5,6,19,11,13,0.285714285714,2,1,3.28571428571,3.0,23,21,1.71428571429,23,22,0.0,1.0,0,7
-1.25,-5,-10,-2.0,1,6,2,12,-7.75,-31,-25,1.5,9.25,6,37,1.0,11,36,0.0,1.0,0,4
-3.0,-6,-12,-6.0,0,6,0,12,-8.5,-17,-16,1.0,9.5,2,19,2.0,5,21,0.0,1.0,0,2
5.25,21,0,-0.0,62,41,16,16,5.75,23,36,9.25,3.5,37,14,-0.0,65,29,0.5,0.5,2,2
-13.5,-27,-14,-7.0,0,27,0,14,-6.0,-12,-12,0.0,6.0,0,12,-0.5,0,12,0.0,0.0,0,0
-1.5,-6,-12,-4.0,0,6,0,12,-6.25,-25,-26,0.0,6.25,0,25,-0.5,0,26,0.5,0.5,2,2
-1.0,-6,-12,-2.0,0,6,0,12,-4.83333333333,-29,-12,1.5,6.33333333333,9,38,1.16666666667,25,37,0.166666666667,0.666666666667,1,4
-0.0909090909091,-1,-7,-1.0,4,5,4,11,-2.18181818182,-24,-27,0.909090909091,3.09090909091,10,34,1.27272727273,10,37,0.0,1.0,0,11
-14.5,-29,-10,-10.0,6,35,5,15,-0.5,-1,-2,1.5,2.0,3,4,2.5,6,8,0.0,1.0,0,2
-3.4,-17,-6,-2.0,18,35,9,15,-0.4,-2,-8,1.6,2.0,8,10,2.0,9,17,0.0,1.0,0,5
37.0,111,29,9.66666666667,112,1,31,2,4.0,12,28,5.33333333333,1.33333333333,16,4,-0.333333333333,28,0,0.666666666667,0.0,2,0
-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,0.6,0.6,6,6
-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,1.0,0,0,0.0,1.0,0,2
0.5,1,2,1.0,1,0,2,0,-0.0,0,0,0.0,0.0,0,0,2.0,0,0,0.0,1.0,0,2
-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,0.5,0.5,1,1
-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,0.0,0.0,0,0
0.5,1,1,0.2,1,0,1,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,0.5,0.0,1,0
74.0,148,38,19.0,148,0,38,0,27.0,54,106,27.0,0.0,54,0,-1.0,106,0,0.5,0.0,1,0
50.5,101,22,11.0,101,0,22,0,20.5,41,130,20.5,0.0,41,0,-0.5,130,0,0.5,0.0,1,0
-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,0.0,0.0,0,0
-0.0,0,0,-0.0,0,0,0,0,-1.0,-2,-9,0.0,1.0,0,2,3.0,0,9,0.0,0.0,0,0
1.90909090909,21,13,3.25,21,0,13,0,2.72727272727,30,79,3.0,0.272727272727,33,3,0.818181818182,89,10,0.0909090909091,0.181818181818,1,2
